HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
CE4.hmm	130	2583048106_1_708_+	235	1.1e-22	5	125	22	165	0.923076923077
GT4.hmm	160	2583048165_1_1194_+	397	2.2e-31	9	157	213	366	0.925
GT2_Glycos_transf_2.hmm	170	2583048176_1_663_+	220	5.2e-21	1	165	4	159	0.964705882353
GT4.hmm	160	2583048178_1_1128_+	375	2.6e-35	6	159	194	350	0.95625
GT4.hmm	160	2583048179_1_1062_+	353	9.2e-17	5	148	211	347	0.89375
GT2_Glycos_transf_2.hmm	170	2583048224_1_1098_+	365	3.8e-23	3	157	6	158	0.905882352941
GT35.hmm	674	2583048294_1_1674_+	557	8.7e-93	208	576	168	505	0.545994065282
GT51.hmm	177	2583048299_1_2847_+	948	2.2e-62	6	176	91	262	0.960451977401
GH57.hmm	383	2583048397_1_1203_+	400	7.5e-45	4	290	7	265	0.746736292428
GT5.hmm	472	2583048398_1_1473_+	490	1.9e-155	1	471	6	483	0.995762711864
CE4.hmm	130	2583048405_1_828_+	275	2.6e-36	3	123	105	231	0.923076923077
GT2_Glycos_transf_2.hmm	170	2583048418_1_726_+	241	3.5e-19	2	168	9	169	0.976470588235
GT4.hmm	160	2583048448_1_1122_+	373	2.8e-33	6	151	189	329	0.90625
GT2_Glycos_transf_2.hmm	170	2583048657_1_816_+	271	1.9e-18	1	130	4	128	0.758823529412
GT2_Glycos_transf_2.hmm	170	2583048658_1_1068_+	355	1.5e-20	2	166	7	186	0.964705882353
GT2_Glycos_transf_2.hmm	170	2583048659_1_834_+	277	3.5e-22	1	133	4	139	0.776470588235
GT2_Glycos_transf_2.hmm	170	2583048672_1_756_+	251	1.1e-27	1	164	7	160	0.958823529412
CE4.hmm	130	2583048673_1_732_+	243	5.4e-32	3	123	34	156	0.923076923077
GT4.hmm	160	2583048693_1_1197_+	398	1.6e-38	10	153	216	358	0.89375
GT2_Glycos_transf_2.hmm	170	2583048694_1_735_+	244	7e-30	1	169	4	168	0.988235294118
GT4.hmm	160	2583048749_1_1005_+	334	1.1e-26	10	154	196	332	0.9
GT26.hmm	171	2583048751_1_1215_+	404	4.4e-36	1	170	53	223	0.988304093567
GT4.hmm	160	2583048819_1_1164_+	387	3.5e-40	5	158	198	352	0.95625
GT4.hmm	160	2583048820_1_1119_+	372	1.9e-31	7	153	201	339	0.9125
GT4.hmm	160	2583048832_1_1200_+	399	1e-30	7	151	210	354	0.9
GT4.hmm	160	2583048834_1_1125_+	374	1.1e-31	9	156	186	333	0.91875
GT4.hmm	160	2583048835_1_1101_+	366	5.6e-27	5	159	183	334	0.9625
GT4.hmm	160	2583048875_1_1095_+	364	2.1e-34	8	159	181	337	0.94375
GT2_Glycos_transf_2.hmm	170	2583048876_1_702_+	233	1.3e-30	1	109	3	112	0.635294117647
GT2_Glycos_transf_2.hmm	170	2583048894_1_936_+	311	9.2e-16	1	132	5	134	0.770588235294
GT2_Glycos_transf_2.hmm	170	2583048965_1_711_+	236	7.8e-26	1	131	3	126	0.764705882353
GT4.hmm	160	2583048970_1_1218_+	405	5.1e-32	8	158	225	377	0.9375
