HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
CE10.hmm	341	2582742541_1_1236_+	411	5.5e-27	70	216	45	237	0.428152492669
GT4.hmm	160	2582742671_1_1143_+	380	1e-21	6	157	201	353	0.94375
GT4.hmm	160	2582742672_1_1155_+	384	1.2e-22	12	150	217	346	0.8625
CE4.hmm	130	2582742675_1_834_+	277	6.1e-19	9	118	77	213	0.838461538462
GT4.hmm	160	2582742677_1_1041_+	346	1.5e-18	8	153	176	316	0.90625
GH13.hmm	299	2582742705_1_1869_+	622	3.3e-58	12	297	171	493	0.953177257525
GT2_Glycos_transf_2.hmm	170	2582742716_1_1011_+	336	2.6e-28	1	169	11	176	0.988235294118
GT2_Glycos_transf_2.hmm	170	2582742720_1_450_+	149	2.7e-24	2	127	6	126	0.735294117647
GH13.hmm	299	2582742746_1_2367_+	788	2.1e-56	8	297	329	674	0.966555183946
GH13.hmm	299	2582742748_1_1404_+	467	2.5e-47	12	290	61	340	0.929765886288
GT9.hmm	225	2582742761_1_993_+	330	8e-42	6	217	69	304	0.937777777778
GT2_Glycos_transf_2.hmm	170	2582742789_1_747_+	248	3.9e-19	1	103	6	105	0.6
GT2_Glycos_transf_2.hmm	170	2582742804_1_828_+	275	7.4e-33	1	168	7	167	0.982352941176
CBM48.hmm	76	2582742813_1_2121_+	706	6.9e-16	3	67	94	176	0.842105263158
GH13_9.hmm	291	2582742813_1_2121_+	706	1.2e-136	1	290	248	548	0.993127147766
GT2_Glycos_transf_2.hmm	170	2582742940_1_750_+	249	5.1e-27	1	130	4	130	0.758823529412
GT2_Glycos_transf_2.hmm	170	2582742949_1_642_+	213	2.5e-33	1	129	3	128	0.752941176471
CE3.hmm	194	2582742998_1_714_+	237	3.5e-16	37	183	65	224	0.752577319588
GT2_Glycos_transf_2.hmm	170	2582743000_1_1941_+	646	2.4e-23	1	169	4	189	0.988235294118
GT2_Glycos_transf_2.hmm	170	2582743005_1_735_+	244	1.4e-26	1	163	7	161	0.952941176471
CE10.hmm	341	2582743048_1_2136_+	711	4.1e-17	76	310	468	689	0.686217008798
GT22.hmm	389	2582743076_1_1656_+	551	1.2e-31	1	359	31	424	0.92030848329
GT51.hmm	177	2582743170_1_846_+	281	2.5e-47	12	176	37	208	0.926553672316
CE14.hmm	124	2582743200_1_342_+	113	2.5e-26	1	124	8	113	0.991935483871
AA4.hmm	522	2582743273_1_969_+	322	4.4e-26	17	245	11	230	0.436781609195
CE1.hmm	227	2582743302_1_1401_+	466	1.2e-40	3	220	141	370	0.955947136564
GT83.hmm	540	2582743326_1_1410_+	469	1.8e-33	10	363	33	400	0.653703703704
GT2_Glycos_transf_2.hmm	170	2582743330_1_735_+	244	2.2e-31	1	169	7	177	0.988235294118
GT2_Glycos_transf_2.hmm	170	2582743345_1_930_+	309	7.8e-38	1	133	6	137	0.776470588235
GT2_Glycos_transf_2.hmm	170	2582743346_1_930_+	309	4.7e-26	1	114	7	122	0.664705882353
GT2_Glycos_transf_2.hmm	170	2582743383_1_741_+	246	1.1e-21	5	145	10	154	0.823529411765
GT51.hmm	177	2582743443_1_2388_+	795	6e-48	17	175	73	231	0.892655367232
GH2.hmm	752	2582743573_1_2418_+	805	6.9e-95	35	510	30	680	0.63164893617
GT2_Glycos_transf_2.hmm	170	2582743574_1_1044_+	347	3.2e-25	1	167	9	177	0.976470588235
GT2_Glycos_transf_2.hmm	170	2582743578_1_735_+	244	4.4e-19	1	133	5	135	0.776470588235
GT46.hmm	356	2582743581_1_1047_+	348	4.8e-20	8	264	8	254	0.719101123596
