HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT104.hmm	379	2582854680_1_1191_+	396	9.3e-98	4	376	6	392	0.981530343008
GH102.hmm	157	2582854710_1_1284_+	427	4.9e-59	1	157	166	322	0.993630573248
GT51.hmm	177	2582854726_1_738_+	245	2.4e-60	12	177	74	239	0.932203389831
GH23.hmm	135	2582854802_1_1416_+	471	3e-19	14	105	297	416	0.674074074074
GT83.hmm	540	2582854840_1_1647_+	548	3.6e-32	12	490	28	508	0.885185185185
GT9.hmm	225	2582855093_1_1011_+	336	1.5e-50	3	222	75	321	0.973333333333
GT4.hmm	160	2582855128_1_1227_+	408	1.4e-31	4	154	206	356	0.9375
GT2_Glycos_transf_2.hmm	170	2582855154_1_954_+	317	8.1e-28	1	167	13	174	0.976470588235
GH3.hmm	216	2582855212_1_1035_+	344	2.1e-54	9	215	51	275	0.953703703704
AA6.hmm	195	2582855224_1_594_+	197	7.7e-65	2	194	4	193	0.984615384615
GT51.hmm	177	2582855310_1_2349_+	782	3.8e-70	2	177	58	232	0.988700564972
GH77.hmm	494	2582855336_1_1500_+	499	2.5e-156	2	482	10	475	0.971659919028
GH57.hmm	383	2582855337_1_1752_+	583	3.1e-95	2	318	12	488	0.825065274151
CBM48.hmm	76	2582855339_1_2199_+	732	5.6e-18	3	68	133	216	0.855263157895
GH13_9.hmm	291	2582855339_1_2199_+	732	3.3e-140	1	290	285	585	0.993127147766
CE11.hmm	271	2582855403_1_930_+	309	6.3e-117	1	270	4	275	0.992619926199
GH23.hmm	135	2582855405_1_2010_+	669	1.3e-22	17	123	511	636	0.785185185185
GH23.hmm	135	2582855422_1_1179_+	392	2.2e-23	3	124	153	291	0.896296296296
GT30.hmm	177	2582855444_1_1275_+	424	1.2e-68	1	176	33	210	0.988700564972
GT5.hmm	472	2582855503_1_1461_+	486	2.4e-164	1	471	4	482	0.995762711864
GT35.hmm	674	2582855521_1_2526_+	841	6.1e-284	3	673	112	827	0.994065281899
GT28.hmm	157	2582855670_1_1074_+	357	1.4e-48	2	157	186	344	0.987261146497
GT83.hmm	540	2582855968_1_1452_+	483	8.4e-94	9	359	18	386	0.648148148148
