HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH20.hmm	337	2582663823_1_1461_+	486	1.4e-119	8	324	149	486	0.937685459941
GH116.hmm	363	2582663825_1_2580_+	859	4.8e-49	97	360	461	741	0.724517906336
GH109.hmm	126	2582663832_1_1119_+	372	2e-17	2	126	4	118	0.984126984127
GH13.hmm	299	2582663893_1_1365_+	454	1.7e-50	11	287	50	328	0.923076923077
GH23.hmm	135	2582663905_1_996_+	331	5e-23	2	120	67	200	0.874074074074
CE8.hmm	288	2582663909_1_1020_+	339	5.9e-40	2	236	24	276	0.8125
GH28.hmm	325	2582663910_1_3366_+	1121	3.1e-87	7	316	66	474	0.950769230769
GH105.hmm	332	2582663910_1_3366_+	1121	7.4e-119	9	331	534	873	0.969879518072
CE8.hmm	288	2582663911_1_582_+	193	1.1e-62	104	286	3	183	0.631944444444
GT2_Glycos_transf_2.hmm	170	2582663912_1_684_+	227	7.5e-18	21	169	2	139	0.870588235294
GH109.hmm	126	2582663923_1_1434_+	477	5.3e-16	1	120	41	153	0.944444444444
AA3.hmm	618	2582663925_1_1740_+	579	1.9e-57	81	404	4	577	0.522653721683
CE10.hmm	341	2582663938_1_2148_+	715	9.8e-22	80	311	467	685	0.677419354839
GH16.hmm	189	2582664025_1_1047_+	348	6.5e-52	2	189	123	347	0.989417989418
GH31.hmm	427	2582664026_1_2154_+	717	1.5e-86	2	427	199	628	0.995316159251
CE6.hmm	99	2582664035_1_765_+	254	1.3e-23	4	97	82	175	0.939393939394
CBM48.hmm	76	2582664063_1_1998_+	665	1.1e-16	8	69	61	136	0.802631578947
GH13_9.hmm	291	2582664063_1_1998_+	665	5.4e-132	1	290	207	507	0.993127147766
GT5.hmm	472	2582664065_1_1518_+	505	1.2e-147	2	471	37	502	0.993644067797
GT35.hmm	674	2582664114_1_1662_+	553	6.4e-66	210	583	178	505	0.553412462908
CE10.hmm	341	2582664147_1_837_+	278	3.8e-40	72	326	35	267	0.744868035191
GH141.hmm	527	2582664154_1_1695_+	564	1.2e-18	326	525	154	374	0.377609108159
GH43_24.hmm	244	2582664156_1_1125_+	374	1.3e-38	2	229	77	328	0.930327868852
GT5.hmm	472	2582664171_1_816_+	271	1.2e-42	1	211	6	227	0.444915254237
GH77.hmm	494	2582664193_1_2685_+	894	7.9e-146	1	488	245	888	0.985829959514
GH29.hmm	346	2582664242_1_1404_+	467	8e-53	40	338	31	362	0.861271676301
GT30.hmm	177	2582664245_1_1257_+	418	3.2e-40	3	176	36	209	0.977401129944
GH2.hmm	752	2582664258_1_2412_+	803	7.1e-118	22	514	20	639	0.654255319149
CE14.hmm	124	2582664345_1_1845_+	614	1e-20	1	117	50	165	0.935483870968
GH29.hmm	346	2582664353_1_747_+	248	1.6e-36	210	346	2	139	0.393063583815
GT4.hmm	160	2582664368_1_1161_+	386	1.8e-19	9	149	204	345	0.875
GT2_Glycos_transf_2.hmm	170	2582664369_1_942_+	313	5.9e-35	1	157	4	156	0.917647058824
GT19.hmm	354	2582664482_1_1125_+	374	1.3e-122	2	352	4	355	0.988700564972
GT2_Glycos_transf_2.hmm	170	2582664504_1_813_+	270	3.1e-29	1	132	11	139	0.770588235294
