HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
CBM48.hmm	76	2582905663_1_1788_+	595	4.6e-18	3	72	1	82	0.907894736842
GH13_10.hmm	298	2582905663_1_1788_+	595	7.9e-44	3	297	131	443	0.986577181208
GT51.hmm	177	2582905805_1_897_+	298	5e-57	11	176	59	224	0.932203389831
GT2_Glycos_transf_2.hmm	170	2582905813_1_789_+	262	1.9e-29	2	162	28	187	0.941176470588
GT51.hmm	177	2582905852_1_2280_+	759	8e-66	2	177	57	233	0.988700564972
GH15.hmm	361	2582905898_1_2649_+	882	4.9e-77	4	360	230	589	0.986149584488
GT4.hmm	160	2582905950_1_1134_+	377	5.8e-39	7	156	199	345	0.93125
GT2_Glycos_transf_2.hmm	170	2582905978_1_1026_+	341	4.3e-26	1	168	12	193	0.982352941176
GH65.hmm	372	2582906033_1_2376_+	791	4.3e-133	1	370	330	714	0.991935483871
CE14.hmm	124	2582906067_1_753_+	250	5.2e-28	1	124	11	116	0.991935483871
GT2_Glycos_transf_2.hmm	170	2582906071_1_693_+	230	1.1e-23	1	129	7	125	0.752941176471
GH23.hmm	135	2582906214_1_1791_+	596	1.9e-27	2	119	180	313	0.866666666667
GH13.hmm	299	2582906216_1_1911_+	636	5.6e-17	12	287	106	485	0.919732441472
GT46.hmm	356	2582906298_1_1140_+	379	7.5e-40	3	264	2	251	0.733146067416
GT2_Glycos_transf_2.hmm	170	2582906299_1_3003_+	1000	3.2e-25	1	101	7	105	0.588235294118
GT2_Glycos_transf_2.hmm	170	2582906304_1_993_+	330	2.2e-36	1	166	10	171	0.970588235294
GT4.hmm	160	2582906305_1_4527_+	1508	1.9e-26	7	149	869	1011	0.8875
GT4.hmm	160	2582906305_1_4527_+	1508	2e-29	7	157	1313	1464	0.9375
GH13.hmm	299	2582906380_1_1089_+	362	4.4e-17	79	291	1	233	0.709030100334
GT35.hmm	674	2582906432_1_2115_+	704	1.5e-128	19	553	109	623	0.792284866469
GT2_Glycos_transf_2.hmm	170	2582906439_1_1215_+	404	5e-16	16	169	3	192	0.9
GT2_Glycos_transf_2.hmm	170	2582906485_1_630_+	209	1.4e-30	1	109	10	116	0.635294117647
GH3.hmm	216	2582906608_1_1125_+	374	7.1e-55	4	215	95	322	0.976851851852
GT4.hmm	160	2582906633_1_1230_+	409	2.1e-18	7	155	212	376	0.925
GT4.hmm	160	2582906671_1_1104_+	367	1e-27	5	136	171	300	0.81875
GT2_Glycos_transf_2.hmm	170	2582906709_1_933_+	310	1.8e-31	1	169	4	164	0.988235294118
GT83.hmm	540	2582906710_1_1548_+	515	1.1e-114	5	473	9	470	0.866666666667
GH65.hmm	372	2582906735_1_2463_+	820	4.5e-132	1	370	338	747	0.991935483871
GH13_3.hmm	238	2582906789_1032_1676_+	214	1e-43	129	238	2	112	0.457983193277
GH13_3.hmm	238	2582906789_1_990_+	329	9.4e-44	9	111	226	328	0.428571428571
GH13_16.hmm	354	2582906790_1_3303_+	1100	2.6e-186	2	354	31	384	0.994350282486
GT2_Glycos_transf_2.hmm	170	2582906809_1_993_+	330	6.4e-30	1	168	5	174	0.982352941176
GH65.hmm	372	2582906888_1_3165_+	1054	2.3e-132	1	371	570	984	0.994623655914
CE11.hmm	271	2582906992_1_1404_+	467	1.9e-74	1	220	5	226	0.808118081181
GT30.hmm	177	2582907323_1_1389_+	462	9.8e-40	9	176	78	244	0.943502824859
GT4.hmm	160	2582907461_1_1140_+	379	3.1e-28	6	156	195	341	0.9375
GT5.hmm	472	2582907530_1_1470_+	489	3.4e-139	1	472	7	485	0.997881355932
GT27.hmm	295	2582907582_1_876_+	291	8.2e-17	31	225	30	217	0.657627118644
GT4.hmm	160	2582907583_64_1236_+	390	4.1e-22	4	153	201	352	0.93125
GH3.hmm	216	2582907634_1_1752_+	583	1.1e-59	10	215	121	340	0.949074074074
GH13.hmm	299	2582907656_1_3492_+	1163	1.3e-17	15	292	336	705	0.926421404682
GT2_Glycos_transf_2.hmm	170	2582907751_1_1140_+	379	7.9e-26	1	106	42	151	0.617647058824
GT4.hmm	160	2582907766_1_1065_+	354	4e-33	5	152	175	320	0.91875
GT9.hmm	225	2582907767_1_1044_+	347	1.6e-26	6	205	103	325	0.884444444444
GT2_Glycos_transf_2.hmm	170	2582907777_1_957_+	318	1.3e-24	1	122	5	122	0.711764705882
GT2_Glycos_transf_2.hmm	170	2582907778_1_987_+	328	8.6e-21	1	114	11	119	0.664705882353
GT83.hmm	540	2582907779_1_1698_+	565	1.8e-88	9	483	9	484	0.877777777778
GT19.hmm	354	2582907827_1_1143_+	380	2.9e-115	2	346	6	357	0.971751412429
GT28.hmm	157	2582907890_1_1092_+	363	2.2e-51	1	157	192	350	0.993630573248
GH19.hmm	231	2582907926_1_588_+	195	2.9e-26	55	169	39	148	0.493506493506
