HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH20.hmm	337	2582837879_1_1077_+	358	3.9e-39	152	336	5	243	0.545994065282
GH29.hmm	346	2582837880_1_1449_+	482	8e-106	17	346	15	392	0.950867052023
CBM9.hmm	182	2582837889_1_2217_+	738	2e-19	1	161	46	218	0.879120879121
GT4.hmm	160	2582837906_1_1056_+	351	1.5e-30	12	154	174	316	0.8875
GT4.hmm	160	2582837907_1_1155_+	384	4.6e-37	4	155	194	347	0.94375
GT4.hmm	160	2582837909_1_1152_+	383	8.8e-24	6	152	211	353	0.9125
CE4.hmm	130	2582837912_1_906_+	301	1.9e-26	5	128	81	257	0.946153846154
CE14.hmm	124	2582837941_1_900_+	299	1.9e-22	2	124	35	143	0.983870967742
CBM9.hmm	182	2582837942_1_720_+	239	3.3e-24	3	181	45	237	0.978021978022
GH109.hmm	126	2582837966_1_1269_+	422	4.8e-17	4	120	45	149	0.920634920635
AA3.hmm	618	2582837996_1_1722_+	573	1.1e-41	81	403	11	570	0.521035598706
GT51.hmm	177	2582838009_1_2418_+	805	1.2e-61	1	177	65	241	0.994350282486
CBM9.hmm	182	2582838146_1_2232_+	743	5.4e-21	1	164	46	214	0.895604395604
GH109.hmm	126	2582838147_1_1410_+	469	6.2e-50	1	126	52	176	0.992063492063
GH9.hmm	418	2582838156_1_1743_+	580	3.9e-103	5	416	117	569	0.983253588517
GH5_46.hmm	276	2582838169_1_2415_+	804	2e-86	2	275	85	336	0.989130434783
CBM6.hmm	138	2582838169_1_2415_+	804	4.7e-24	3	136	420	569	0.963768115942
CE1.hmm	227	2582838197_1_756_+	251	6.3e-18	71	217	73	235	0.643171806167
GT83.hmm	540	2582838233_1_1326_+	441	8.2e-17	132	362	2	215	0.425925925926
GT51.hmm	177	2582838234_1_624_+	207	6.6e-54	10	177	24	191	0.943502824859
GT14.hmm	250	2582838266_1_837_+	278	1.4e-51	6	244	1	239	0.952
GT2_Glyco_tranf_2_3.hmm	230	2582838267_1_1170_+	389	4.1e-19	4	227	46	261	0.969565217391
GT2_Glycos_transf_2.hmm	170	2582838273_1_975_+	324	1.5e-27	1	170	18	193	0.994117647059
GH30.hmm	417	2582838346_1_1446_+	481	7e-135	15	415	73	480	0.959232613909
GH144.hmm	404	2582838347_1_1683_+	560	1.3e-181	3	403	155	556	0.990099009901
GH43_28.hmm	258	2582838348_1_1740_+	579	9.6e-105	2	258	49	315	0.992248062016
CBM32.hmm	124	2582838348_1_1740_+	579	2.1e-23	10	107	357	468	0.782258064516
GH3.hmm	216	2582838349_1_2265_+	754	4.3e-71	3	216	93	314	0.986111111111
