HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH130.hmm	296	2582630414_1_1431_+	476	3.1e-52	65	293	249	472	0.77027027027
GT2_Glycos_transf_2.hmm	170	2582630504_1_744_+	247	2e-30	1	155	10	170	0.905882352941
CE14.hmm	124	2582630517_1_774_+	257	1.8e-30	1	124	27	143	0.991935483871
GT4.hmm	160	2582630537_1_1074_+	357	9.7e-26	9	154	190	324	0.90625
GT4.hmm	160	2582630538_1_1128_+	375	3.3e-27	9	152	196	339	0.89375
CE14.hmm	124	2582630805_1_939_+	312	9.4e-38	1	124	16	160	0.991935483871
GT2_Glycos_transf_2.hmm	170	2582630818_1_1059_+	352	1.8e-27	1	168	40	210	0.982352941176
CE10.hmm	341	2582630823_1_1713_+	570	2.6e-21	77	312	331	552	0.689149560117
CE10.hmm	341	2582630831_1_1431_+	476	2e-37	75	246	77	266	0.50146627566
CE9.hmm	373	2582630863_1_1092_+	363	8e-95	19	370	23	355	0.941018766756
GT76.hmm	407	2582630927_1_1191_+	396	2.3e-19	41	224	57	244	0.449631449631
GH36.hmm	688	2582630973_1_2103_+	700	1.2e-184	3	669	10	642	0.968023255814
GH2.hmm	752	2582630976_1_2985_+	994	2.9e-193	18	751	64	880	0.974734042553
GT4.hmm	160	2582631005_1_1212_+	403	4.3e-42	8	159	213	368	0.94375
AA3.hmm	618	2582631038_1_1239_+	412	9.9e-29	92	396	6	406	0.491909385113
CE10.hmm	341	2582631267_1_2061_+	686	1.3e-17	32	309	391	663	0.812316715543
GT2_Glyco_tranf_2_3.hmm	230	2582631390_1_1749_+	582	1.4e-17	4	212	143	362	0.904347826087
GH84.hmm	295	2582631480_1_1224_+	407	9.5e-63	2	276	8	267	0.928813559322
CE14.hmm	124	2582631648_1_801_+	266	2.4e-40	2	124	6	134	0.983870967742
GT2_Glycos_transf_2.hmm	170	2582631659_1_906_+	301	2.1e-26	1	166	12	168	0.970588235294
GT2_Glycos_transf_2.hmm	170	2582631675_1_1377_+	458	8.6e-20	1	126	79	191	0.735294117647
GT4.hmm	160	2582631796_1_1167_+	388	2.9e-37	5	156	179	325	0.94375
AA2.hmm	255	2582631854_1_2166_+	721	4.7e-17	16	253	452	716	0.929411764706
GH3.hmm	216	2582631990_1_2439_+	812	6.6e-68	4	216	37	248	0.981481481481
GH3.hmm	216	2582632030_1_552_+	183	1.2e-41	4	145	37	183	0.652777777778
GT4.hmm	160	2582632111_1_1290_+	429	1.3e-29	21	159	251	388	0.8625
GT28.hmm	157	2582632177_1_1107_+	368	4.5e-39	2	151	194	349	0.949044585987
GT28.hmm	157	2582632196_1_1107_+	368	3.4e-39	2	151	194	349	0.949044585987
GT4.hmm	160	2582632254_1_1122_+	373	2.2e-38	6	159	186	345	0.95625
