HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT26.hmm	171	2582758203_1_735_+	244	3.3e-56	2	171	60	227	0.988304093567
GT2_Glycos_transf_2.hmm	170	2582758232_1_993_+	330	1.9e-29	1	168	16	179	0.982352941176
GT28.hmm	157	2582758300_1_1089_+	362	1.9e-38	2	146	182	326	0.917197452229
GH13.hmm	299	2582758423_1_1857_+	618	3.4e-34	13	288	159	477	0.919732441472
GH24.hmm	137	2582758492_1_1518_+	505	1.1e-45	1	137	3	144	0.992700729927
GH57.hmm	383	2582758571_1_1578_+	525	9.7e-74	1	309	7	420	0.804177545692
GT51.hmm	177	2582758648_1_2256_+	751	3.1e-51	5	176	191	365	0.966101694915
GT2_Glycos_transf_2.hmm	170	2582758659_1_933_+	310	1.9e-31	1	109	4	116	0.635294117647
GH13_11.hmm	346	2582758763_1_2082_+	693	9e-115	2	346	175	522	0.994219653179
AA7.hmm	458	2582758850_1_1539_+	512	4e-19	13	197	68	260	0.401746724891
GH130.hmm	296	2582758871_1_1380_+	459	3.4e-50	63	295	211	436	0.783783783784
CBM48.hmm	76	2582758872_1_2055_+	684	1e-17	1	69	12	108	0.894736842105
GH13_11.hmm	346	2582758872_1_2055_+	684	4.9e-143	2	346	173	521	0.994219653179
AA3.hmm	618	2582758884_1_1596_+	531	5.6e-56	86	400	14	528	0.508090614887
AA3.hmm	618	2582758886_1_1530_+	509	5.7e-49	90	399	8	507	0.5
CE11.hmm	271	2582758897_1_891_+	296	1e-86	3	270	13	277	0.985239852399
GT4.hmm	160	2582758988_1_1095_+	364	3e-29	9	150	189	325	0.88125
GT2_Glycos_transf_2.hmm	170	2582759104_1_966_+	321	5.7e-24	1	158	13	169	0.923529411765
GT4.hmm	160	2582759108_1_1083_+	360	7.3e-41	7	157	181	331	0.9375
CBM2.hmm	101	2582759153_1_738_+	245	3.6e-16	9	85	16	96	0.752475247525
GT2_Glycos_transf_2.hmm	170	2582759225_1_780_+	259	7.5e-18	4	141	12	141	0.805882352941
GT4.hmm	160	2582759226_1_1221_+	406	1.2e-29	12	157	223	368	0.90625
GT4.hmm	160	2582759230_1_1245_+	414	7e-30	12	137	214	343	0.78125
GT2_Glycos_transf_2.hmm	170	2582759231_1_948_+	315	7.5e-19	1	163	3	168	0.952941176471
GT4.hmm	160	2582759232_1_1182_+	393	9.1e-29	23	160	230	366	0.85625
GH116.hmm	363	2582759233_1_2538_+	845	4.8e-139	1	362	450	824	0.994490358127
GH13_20.hmm	285	2582759247_1_1893_+	630	2.6e-65	1	281	214	498	0.982456140351
GH13.hmm	299	2582759248_1_1899_+	632	1.7e-53	12	293	86	449	0.939799331104
GH130.hmm	296	2582759382_1_1473_+	490	3.6e-58	50	295	239	481	0.827702702703
GT4.hmm	160	2582759383_1_2271_+	756	4.4e-16	7	159	191	355	0.95
GH109.hmm	126	2582759384_1_1113_+	370	1.4e-16	1	125	4	118	0.984126984127
GH130.hmm	296	2582759385_1_1089_+	362	1e-78	24	292	29	347	0.905405405405
GH104.hmm	145	2582759389_1_843_+	280	1.6e-45	2	144	80	226	0.979310344828
CE16.hmm	267	2582759528_1_1146_+	381	1.9e-18	1	265	36	332	0.988764044944
GT5.hmm	472	2582759709_1_1536_+	511	2.4e-166	1	471	2	453	0.995762711864
GH104.hmm	145	2582759724_1_720_+	239	7.4e-47	3	143	67	210	0.965517241379
GT2_Glyco_tranf_2_3.hmm	230	2582759737_1_2100_+	699	1.3e-18	1	216	404	630	0.934782608696
GH3.hmm	216	2582759950_1_1659_+	552	2.5e-61	4	216	70	301	0.981481481481
GT2_Glycos_transf_2.hmm	170	2582759951_1_1194_+	397	3.4e-17	4	154	6	143	0.882352941176
GT83.hmm	540	2582759969_1_2097_+	698	7e-21	65	458	81	505	0.727777777778
GT83.hmm	540	2582759972_1_1563_+	520	2.6e-51	23	458	2	449	0.805555555556
GH77.hmm	494	2582759977_1_1542_+	513	2.2e-141	1	475	10	490	0.95951417004
AA3.hmm	618	2582760082_1_1731_+	576	2.6e-50	90	396	39	571	0.495145631068
GH23.hmm	135	2582760165_1_1005_+	334	9.5e-19	11	123	179	276	0.82962962963
GT51.hmm	177	2582760272_1_2319_+	772	2.3e-40	12	176	205	393	0.926553672316
GT4.hmm	160	2582760283_1_1266_+	421	3e-23	5	158	210	376	0.95625
GT2_Glyco_tranf_2_3.hmm	230	2582760356_1_1935_+	644	1.3e-29	1	228	80	302	0.986956521739
GT51.hmm	177	2582760496_1_2328_+	775	8.4e-64	3	177	96	270	0.983050847458
GT83.hmm	540	2582760508_1_1863_+	620	1.4e-112	8	481	6	525	0.875925925926
GT4.hmm	160	2582760510_1_981_+	326	2.1e-24	8	151	147	283	0.89375
GT19.hmm	354	2582760529_1_1269_+	422	2.2e-34	171	349	172	399	0.502824858757
GT2_Glycos_transf_2.hmm	170	2582760551_1_744_+	247	1.1e-19	1	124	5	131	0.723529411765
GT4.hmm	160	2582760558_1_1206_+	401	1.7e-24	9	158	205	360	0.93125
GT35.hmm	674	2582760602_1_2421_+	806	5.1e-262	1	673	100	792	0.99703264095
GT76.hmm	407	2582760625_1_1257_+	418	1.8e-26	49	228	49	218	0.439803439803
GT35.hmm	674	2582760642_1_2523_+	840	2.4e-275	1	673	114	828	0.99703264095
GH38.hmm	269	2582760657_1_3030_+	1009	2.2e-62	2	254	178	428	0.936802973978
GH23.hmm	135	2582760685_1_2082_+	693	6.3e-29	11	126	555	687	0.851851851852
GT2_Glycos_transf_2.hmm	170	2582760819_1_1137_+	378	7.5e-31	1	154	21	174	0.9
GT83.hmm	540	2582760820_1_1803_+	600	1.4e-118	4	496	5	549	0.911111111111
GT2_Glyco_tranf_2_3.hmm	230	2582760883_1_1410_+	469	1.3e-30	5	228	87	309	0.969565217391
GT4.hmm	160	2582760892_1_1137_+	378	1.1e-32	7	157	198	340	0.9375
GH13_2.hmm	304	2582760947_1_1863_+	620	1.7e-112	1	304	70	384	0.996710526316
GT19.hmm	354	2582760958_1_1236_+	411	4.6e-97	2	353	21	391	0.991525423729
CE4.hmm	130	2582760960_1_660_+	219	2e-20	3	126	6	144	0.946153846154
GT83.hmm	540	2582761024_1_1791_+	596	1.2e-108	6	487	7	507	0.890740740741
GT1.hmm	382	2582761055_1_1257_+	418	1e-47	5	379	8	417	0.979057591623
GH5.hmm	275	2582761131_1_1314_+	437	5.1e-24	10	232	13	294	0.807272727273
CBM48.hmm	76	2582761145_25_1473_+	482	2.5e-19	3	67	118	198	0.842105263158
GH13_9.hmm	291	2582761145_25_1473_+	482	4.8e-90	1	187	292	482	0.639175257732
GH9.hmm	418	2582761186_1_2001_+	666	1.2e-120	2	418	205	657	0.995215311005
