HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
CE1.hmm	227	2582750794_1_1146_+	381	2.3e-23	4	209	106	344	0.903083700441
CE14.hmm	124	2582750924_1_723_+	240	5.9e-28	1	117	13	120	0.935483870968
GT4.hmm	160	2582750958_1_1173_+	390	4.6e-31	11	156	190	335	0.90625
GT4.hmm	160	2582751031_1_1131_+	376	3.7e-42	7	159	191	350	0.95
GH13_30.hmm	369	2582751088_1_1704_+	567	1.6e-160	1	369	36	409	0.9972899729
CBM41.hmm	102	2582751116_1_2580_+	859	1.6e-25	2	102	29	136	0.980392156863
GH13_13.hmm	383	2582751116_1_2580_+	859	2.2e-54	62	265	430	630	0.530026109661
CE1.hmm	227	2582751117_1_813_+	270	3.9e-17	28	221	38	265	0.850220264317
GT28.hmm	157	2582751198_1_1092_+	363	7e-39	2	145	195	337	0.910828025478
CBM48.hmm	76	2582751228_1_2112_+	703	1.2e-17	3	69	9	98	0.868421052632
GH13_11.hmm	346	2582751228_1_2112_+	703	1.6e-121	1	346	181	530	0.99710982659
GH25.hmm	177	2582751325_1_1617_+	538	9.1e-32	2	173	146	364	0.966101694915
GH109.hmm	126	2582751380_1_1107_+	368	1.1e-18	1	119	2	112	0.936507936508
GH36.hmm	688	2582751464_1_2115_+	704	7.4e-207	3	673	12	653	0.973837209302
GT4.hmm	160	2582751530_1_1278_+	425	1.7e-37	2	154	220	381	0.95
GT2_Glycos_transf_2.hmm	170	2582751552_1_1089_+	362	7.2e-19	1	109	42	151	0.635294117647
