HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH13.hmm	299	2582652970_1_2928_+	975	1.4e-26	9	266	411	715	0.859531772575
GH97.hmm	631	2582652972_1_2088_+	695	4.6e-226	3	630	11	691	0.993660855784
GH13_19.hmm	322	2582653018_1_1653_+	550	3.1e-115	1	322	75	419	0.996894409938
GH31.hmm	427	2582653019_1_2466_+	821	5.7e-129	3	427	251	686	0.992974238876
GH13.hmm	299	2582653020_1_1827_+	608	9e-55	13	295	153	475	0.943143812709
GT2_Glycos_transf_2.hmm	170	2582653026_1_987_+	328	2.6e-22	2	168	7	182	0.976470588235
CBM48.hmm	76	2582653050_1_1908_+	635	4.7e-16	2	69	29	115	0.881578947368
GH13_9.hmm	291	2582653050_1_1908_+	635	4.3e-133	1	290	184	484	0.993127147766
GH73.hmm	128	2582653160_1_1164_+	387	1.5e-35	3	128	98	226	0.9765625
CE10.hmm	341	2582653183_1_1923_+	640	1.2e-21	93	316	400	623	0.653958944282
CBM9.hmm	182	2582653238_1_2409_+	802	2.5e-17	1	165	35	205	0.901098901099
GH23.hmm	135	2582653259_1_903_+	300	5.6e-21	2	130	90	230	0.948148148148
GH25.hmm	177	2582653271_1_849_+	282	2.9e-50	1	177	86	260	0.994350282486
GT4.hmm	160	2582653276_1_1008_+	335	6.1e-22	10	157	162	309	0.91875
GH3.hmm	216	2582653317_1_3006_+	1001	8.7e-60	5	215	132	357	0.972222222222
CBM4.hmm	126	2582653338_1_1914_+	637	6.7e-21	1	124	20	150	0.97619047619
GH16.hmm	189	2582653339_1_1683_+	560	3.6e-51	2	189	28	272	0.989417989418
GH17.hmm	311	2582653340_1_924_+	307	2e-23	85	307	137	307	0.713826366559
GH30_1.hmm	423	2582653342_1_1587_+	528	1.7e-157	3	423	55	525	0.992907801418
GH17.hmm	311	2582653343_1_1278_+	425	1.8e-28	17	309	64	374	0.938906752412
GH149.hmm	1128	2582653344_1_3426_+	1141	0	3	1128	2	1139	0.997340425532
GH16.hmm	189	2582653345_1_828_+	275	6.7e-54	2	189	39	274	0.989417989418
CE1.hmm	227	2582653408_1_921_+	306	1e-42	6	220	42	300	0.942731277533
CE1.hmm	227	2582653430_1_633_+	210	2.4e-16	24	205	15	195	0.797356828194
CE14.hmm	124	2582653480_1_2502_+	833	9e-17	1	113	49	160	0.903225806452
GT2_Glycos_transf_2.hmm	170	2582653548_1_1101_+	366	1.5e-25	1	130	42	174	0.758823529412
GT2_Glycos_transf_2.hmm	170	2582653594_1_1134_+	377	1.5e-24	1	166	4	185	0.970588235294
GT4.hmm	160	2582653607_1_1137_+	378	2.4e-38	6	154	196	341	0.925
GH53.hmm	342	2582653636_1_1065_+	354	2e-86	1	341	33	351	0.994152046784
GH2.hmm	752	2582653649_1_2469_+	822	5.3e-99	34	583	29	746	0.730053191489
GH13_38.hmm	376	2582653783_1_1821_+	606	1.7e-187	1	375	47	442	0.994680851064
GT28.hmm	157	2582653789_1_1092_+	363	1.2e-47	1	157	193	350	0.993630573248
GT2_Glycos_transf_2.hmm	170	2582653798_1_726_+	241	1.4e-28	2	168	7	172	0.976470588235
GH77.hmm	494	2582653836_1_2622_+	873	1.1e-140	1	489	232	872	0.987854251012
CE10.hmm	341	2582653837_1_2328_+	775	4.9e-21	67	316	518	757	0.730205278592
CE1.hmm	227	2582653841_1_1116_+	371	1.9e-36	2	223	135	367	0.973568281938
CE14.hmm	124	2582653883_1_720_+	239	3e-23	1	124	7	112	0.991935483871
GT2_Glycos_transf_2.hmm	170	2582653999_1_996_+	331	3.1e-28	1	167	4	166	0.976470588235
CE1.hmm	227	2582654103_1_732_+	243	5.2e-19	67	219	70	238	0.669603524229
GT5.hmm	472	2582654125_1_810_+	269	2.9e-40	1	216	5	230	0.455508474576
GH109.hmm	126	2582654161_1_1026_+	341	4.2e-17	2	125	3	117	0.97619047619
CE11.hmm	271	2582654214_1_1392_+	463	4.9e-74	1	231	5	236	0.848708487085
GH23.hmm	135	2582654259_1_1908_+	635	5.4e-24	2	121	143	278	0.881481481481
GH20.hmm	337	2582654294_1_2247_+	748	1.5e-128	9	335	141	487	0.967359050445
GT5.hmm	472	2582654296_1_1410_+	469	1.6e-145	2	471	3	468	0.993644067797
GT30.hmm	177	2582654299_1_1260_+	419	5.3e-46	10	176	45	207	0.937853107345
GH92.hmm	491	2582654429_1_2823_+	940	4.8e-168	5	450	225	668	0.906313645621
CE1.hmm	227	2582654440_1_1368_+	455	4.8e-36	2	223	140	374	0.973568281938
CE10.hmm	341	2582654594_1_1902_+	633	5e-19	68	319	374	619	0.736070381232
GT2_Glycos_transf_2.hmm	170	2582654609_1_951_+	316	2.1e-28	1	157	4	157	0.917647058824
GT2_Glycos_transf_2.hmm	170	2582654682_1_999_+	332	5.2e-17	1	133	4	143	0.776470588235
GT4.hmm	160	2582654684_1_1287_+	428	1.9e-25	7	158	251	401	0.94375
GT4.hmm	160	2582654687_1_1086_+	361	2.3e-30	7	160	177	330	0.95625
GT2_Glycos_transf_2.hmm	170	2582654727_1_813_+	270	3.8e-19	1	106	4	110	0.617647058824
GT4.hmm	160	2582654732_1_1122_+	373	3.5e-29	6	158	195	343	0.95
GT2_Glycos_transf_2.hmm	170	2582654734_1_813_+	270	2.1e-19	1	129	4	127	0.752941176471
GT2_Glycos_transf_2.hmm	170	2582654735_1_1017_+	338	4.3e-36	1	133	9	157	0.776470588235
GT2_Glycos_transf_2.hmm	170	2582654739_1_780_+	259	4.8e-30	1	130	7	130	0.758823529412
GT2_Glycos_transf_2.hmm	170	2582654740_1_975_+	324	6.8e-26	1	116	4	117	0.676470588235
