2582692637	CE4.hmm	5.8e-17	6	121	96	228		0.884615384615385
2582692664	GT2.hmm	2e-08	1	112	51	166		0.660714285714286
2582692664	GT4.hmm	2.3e-14	52	159	601	698		0.66875
2582692678	GT4.hmm	1.2e-33	8	159	190	340		0.94375
2582692679	GT4.hmm	8.7e-34	8	157	231	379		0.93125
2582692683	GH20.hmm	4.5e-31	15	257	85	349		0.718100890207715
2582692686	GT2.hmm	1.8e-14	2	167	51	226		0.982142857142857
2582692748	SLH.hmm	3.7e-06	1	41	132	172		0.952380952380952
2582692748	SLH.hmm	0.0002	1	39	192	230		0.904761904761905
2582692767	GT2.hmm	2e-21	1	130	57	185		0.767857142857143
2582692774	GT2.hmm	2.2e-09	2	166	22	191		0.976190476190476
2582692776	GT4.hmm	1.6e-32	9	157	200	347		0.925
2582692777	GT4.hmm	1.4e-33	9	152	190	332		0.89375
2582692785	GT4.hmm	2.2e-09	9	153	237	383		0.9
2582692787	AA4.hmm	4e-22	14	201	11	196		0.35823754789272
2582692793	CE1.hmm	1.4e-09	2	143	78	253		0.621145374449339
2582692812	CE14.hmm	1.7e-18	1	120	2	110		0.959677419354839
2582692817	CE1.hmm	4.1e-08	21	149	127	266		0.563876651982379
2582692828	CE14.hmm	2.7e-12	1	122	28	146		0.975806451612903
2582692850	CE2.hmm	7.8e-12	1	147	58	188		0.698564593301435
2582692872	GH43_30.hmm	1.3e-87	2	265	75	343		0.988721804511278
2582692885	CE3.hmm	2.8e-16	49	194	67	213		0.747422680412371
2582692886	SLH.hmm	4.8e-08	1	41	986	1026		0.952380952380952
2582692900	GT35.hmm	1.2e-109	210	557	166	526		0.514836795252225
2582692923	GH10.hmm	9.1e-89	7	301	41	348		0.97029702970297
2582692940	GH29.hmm	2.3e-87	36	339	22	392		0.875722543352601
2582692984	GT2.hmm	4.4e-17	3	165	15	176		0.964285714285714
2582693063	CE14.hmm	6.6e-27	2	124	27	143		0.983870967741935
2582693066	GH15.hmm	2e-08	108	269	365	549		0.445983379501385
2582693068	GH38.hmm	3.3e-63	1	255	11	265		0.944237918215613
2582693153	GT46.hmm	6.5e-44	4	270	15	269		0.747191011235955
2582693166	CE1.hmm	5e-08	25	207	24	266		0.801762114537445
2582693172	AA4.hmm	3.3e-17	15	192	4	179		0.339080459770115
2582693180	GT76.hmm	4.9e-18	45	226	45	217		0.444717444717445
2582693181	GT83.hmm	2.4e-13	33	220	24	212		0.346296296296296
2582693183	GT4.hmm	2.5e-38	6	157	212	361		0.94375
2582693184	CBM32.hmm	3.5e-06	16	109	761	867		0.75
2582693184	CBM32.hmm	7.5e-10	17	115	997	1114		0.790322580645161
2582693189	GT2.hmm	4.4e-24	2	167	9	176		0.982142857142857
2582693262	CE1.hmm	1.9e-06	26	143	21	185		0.515418502202643
2582693264	CE14.hmm	1e-31	18	124	1	114		0.854838709677419
2582693319	GT2.hmm	1.3e-19	1	124	56	178		0.732142857142857
2582693319	GT21.hmm	2.8e-07	74	203	120	247		0.553648068669528
2582693329	GH43_30.hmm	4.8e-77	2	227	75	301		0.845864661654135
2582693381	GT4.hmm	1.7e-35	7	159	187	345		0.95
2582693428	CE10.hmm	5.5e-20	148	315	1	146		0.489736070381232
2582693432	CE4.hmm	6e-17	6	121	96	228		0.884615384615385
2582693442	GT51.hmm	5.8e-64	5	176	89	270		0.966101694915254
2582693504	GT83.hmm	2.5e-16	62	405	127	513		0.635185185185185
2582693505	GT2.hmm	1.6e-21	3	167	7	168		0.976190476190476
