2583046768	CE14.hmm	1.6e-30	1	117	13	120		0.935483870967742
2583046793	GT2.hmm	9e-15	1	109	16	124		0.642857142857143
2583046809	CE14.hmm	9.9e-46	1	124	10	150		0.991935483870968
2583046815	GT2.hmm	2.5e-09	3	120	24	145		0.696428571428571
2583046855	GH109.hmm	1.4e-05	70	120	62	112		0.396825396825397
2583046919	AA2.hmm	3.3e-11	25	118	157	263		0.364705882352941
2583046920	AA2.hmm	5.4e-16	11	115	73	179		0.407843137254902
2583046924	GH2.hmm	6.4e-178	15	721	11	863		0.938829787234043
2583046948	AA3.hmm	5.8e-27	203	404	49	376		0.325242718446602
2583047037	AA7.hmm	5.9e-13	49	187	52	188		0.301310043668122
2583047054	CE3.hmm	1.1e-11	53	193	42	192		0.721649484536082
2583047074	GT4.hmm	3e-08	5	152	191	340		0.91875
2583047095	CE1.hmm	5.4e-24	7	143	54	222		0.599118942731278
2583047107	GH18.hmm	4.1e-43	51	282	49	341		0.780405405405405
2583047205	GT2.hmm	4.3e-16	1	112	38	150		0.660714285714286
2583047208	CE1.hmm	1.4e-06	29	143	20	156		0.502202643171806
2583047303	AA3.hmm	2.9e-07	76	263	19	256		0.302588996763754
2583047314	GT4.hmm	1.1e-21	9	155	200	345		0.9125
2583047315	GT4.hmm	2.6e-28	8	154	112	247		0.9125
2583047321	CE1.hmm	1.8e-09	23	194	135	318		0.753303964757709
2583047326	GT4.hmm	6.8e-38	5	155	220	379		0.9375
2583047375	GH13_30.hmm	5.7e-127	1	312	29	349		0.842818428184282
2583047405	GT4.hmm	1.6e-29	12	154	197	339		0.8875
2583047471	GH4.hmm	7.2e-62	1	178	2	179		0.988826815642458
2583047499	GT39.hmm	3.8e-66	3	223	21	240		0.986547085201794
2583047511	AA3.hmm	1.4e-104	88	402	3	535		0.508090614886731
2583047531	GT5.hmm	1.1e-31	112	471	67	377		0.760593220338983
2583047570	GT51.hmm	1.5e-64	1	177	59	237		0.994350282485876
2583047596	GH25.hmm	3e-07	1	64	40	111		0.355932203389831
2583047597	GH25.hmm	8.5e-16	98	172	2	93		0.418079096045198
2583047649	GH13.hmm	8.1e-61	11	296	74	447		0.953177257525084
2583047651	CE1.hmm	3.9e-21	8	221	24	275		0.938325991189427
2583047661	GH13_30.hmm	9.6e-158	1	369	34	396		0.997289972899729
2583047794	GH109.hmm	7.1e-12	58	117	51	110		0.468253968253968
2583047795	CE9.hmm	1.5e-99	49	333	3	283		0.761394101876676
2583047859	GT28.hmm	2.7e-37	1	148	190	334		0.936305732484076
2583047929	CE4.hmm	4.3e-21	5	126	45	165		0.930769230769231
2583047932	CE1.hmm	1.4e-15	24	222	148	358		0.872246696035242
2583047952	CE7.hmm	7.4e-08	65	209	12	140		0.460063897763578
2583047977	GH25.hmm	2.4e-27	2	173	85	304		0.966101694915254
2583048009	GH36.hmm	3.5e-79	167	671	13	496		0.732558139534884
2583048010	GH125.hmm	1.2e-144	2	402	41	439		0.995024875621891
2583048030	CE1.hmm	4.3e-10	14	207	132	329		0.850220264317181
2583048046	GT4.hmm	6.4e-40	7	159	194	353		0.95
