2595258654	CBM67.hmm	2.4e-17	3	176	180	324		0.982954545454545
2595258654	CBM67.hmm	5.9e-34	16	165	337	496		0.846590909090909
2595258654	GH78.hmm	3.5e-163	2	503	547	1051		0.994047619047619
2595258655	GH109.hmm	6.5e-29	1	121	53	177		0.952380952380952
2595258656	CBM32.hmm	9.7e-12	14	123	657	769		0.879032258064516
2595258665	GT30.hmm	3.6e-46	2	176	33	217		0.983050847457627
2595258668	GT28.hmm	1.3e-14	10	131	223	344		0.770700636942675
2595258669	GT4.hmm	2.2e-35	4	158	197	345		0.9625
2595258704	GH43_24.hmm	4.4e-48	1	238	54	318		0.971311475409836
2595258707	CE6.hmm	0.00011	3	60	186	241		0.575757575757576
2595258707	CE6.hmm	0.0004	62	96	331	363		0.343434343434343
2595258708	GH141.hmm	8.3e-21	2	244	30	318		0.459203036053131
2595258708	GH141.hmm	1.9e-10	331	523	336	537		0.364326375711575
2595258709	GH28.hmm	2.2e-66	4	307	24	356		0.932307692307692
2595258710	GH29.hmm	7.4e-90	23	345	25	330		0.930635838150289
2595258717	GH28.hmm	8.7e-78	8	320	65	412		0.96
2595258718	GH28.hmm	1e-75	5	307	72	446		0.929230769230769
2595258727	CE12.hmm	1.5e-55	2	209	31	242		0.985714285714286
2595258734	GH105.hmm	1.2e-59	57	331	125	394		0.825301204819277
2595258742	CE1.hmm	4.7e-23	10	213	205	516		0.894273127753304
2595258754	GT27.hmm	1e-21	17	248	19	245		0.783050847457627
2595258755	GT2.hmm	1.5e-20	1	119	7	127		0.702380952380952
2595258756	GT8.hmm	4.1e-14	38	254	15	227		0.840466926070039
2595258760	GT4.hmm	1.4e-17	15	159	352	518		0.9
2595258762	GT83.hmm	3.9e-15	94	383	129	423		0.535185185185185
2595258764	GT4.hmm	7.7e-24	8	154	206	354		0.9125
2595258766	GT4.hmm	5.1e-16	5	153	158	308		0.925
2595258767	GT4.hmm	3.3e-26	12	157	220	371		0.90625
2595258822	GH28.hmm	2.2e-84	6	305	49	416		0.92
2595258885	CBM48.hmm	4.6e-21	2	71	130	216		0.907894736842105
2595258885	GH13_9.hmm	1e-137	2	290	286	586		0.989690721649485
2595258927	PL22_2.hmm	8.6e-45	3	158	211	424		0.981012658227848
2595258964	GT2.hmm	1.6e-13	1	114	9	113		0.672619047619048
2595258965	GT2.hmm	2.3e-25	2	123	14	138		0.720238095238095
2595258966	GT2.hmm	6e-19	4	121	10	124		0.696428571428571
2595258967	GT9.hmm	7.8e-47	3	215	70	310		0.942222222222222
2595258968	GT2.hmm	2.8e-23	1	129	8	146		0.761904761904762
2595258992	CBM50.hmm	1.9e-10	1	40	225	274		0.975
2595258993	GH109.hmm	2.7e-12	3	122	9	119		0.944444444444444
2595259024	CE1.hmm	3.5e-10	30	143	33	151		0.497797356828194
2595259067	CBM50.hmm	4.9e-11	1	40	122	165		0.975
2595259072	GH109.hmm	2.5e-19	1	121	40	163		0.952380952380952
2595259075	CE3.hmm	7.1e-10	52	148	80	177		0.494845360824742
2595259085	GH88.hmm	1.5e-64	2	325	50	454		0.981762917933131
2595259105	GT83.hmm	1.7e-120	4	518	8	525		0.951851851851852
2595259107	GT2.hmm	1.3e-20	1	123	9	132		0.726190476190476
2595259110	CE4.hmm	1.8e-10	11	126	5	173		0.884615384615385
2595259155	CE14.hmm	6.5e-11	3	114	385	534		0.895161290322581
2595259156	GH20.hmm	1e-108	8	336	155	467		0.973293768545994
2595259166	CE10.hmm	7e-37	49	257	87	318		0.609970674486804
2595259183	CE14.hmm	5.4e-09	1	122	28	144		0.975806451612903
2595259194	CE14.hmm	9.2e-21	1	122	7	130		0.975806451612903
2595259198	CE14.hmm	2.4e-16	1	124	14	120		0.991935483870968
2595259199	GT4.hmm	1.4e-25	8	156	196	340		0.925
2595259262	PL12.hmm	3e-13	18	136	455	572		0.855072463768116
2595259271	CE1.hmm	2.5e-26	9	207	41	254		0.872246696035242
2595259288	GH109.hmm	1.9e-24	2	123	49	166		0.96031746031746
2595259289	CBM32.hmm	9.1e-10	18	114	94	214		0.774193548387097
2595259290	GT83.hmm	2e-24	5	353	12	384		0.644444444444444
2595259304	GT2.hmm	1.1e-23	3	134	13	145		0.779761904761905
2595259359	GT9.hmm	3e-45	3	206	69	298		0.902222222222222
2595259361	GT9.hmm	1.7e-40	28	199	7	192		0.76
2595259403	GH23.hmm	2.4e-25	14	123	177	300		0.807407407407407
2595259407	CE10.hmm	4.4e-35	81	336	63	306		0.747800586510264
2595259408	CE10.hmm	2.9e-40	81	331	62	301		0.733137829912023
2595259420	GH1.hmm	5.2e-156	3	428	42	492		0.990675990675991
2595259421	AA3.hmm	8.4e-56	84	403	7	596		0.516181229773463
2595259425	GH109.hmm	1.8e-05	54	123	62	131		0.547619047619048
2595259468	AA7.hmm	4.4e-19	10	195	36	230		0.403930131004367
2595259512	CE3.hmm	8.4e-15	6	189	37	205		0.943298969072165
2595259564	CE6.hmm	4.7e-05	62	95	303	334		0.333333333333333
2595259572	CE10.hmm	6.9e-43	63	335	25	290		0.797653958944281
2595259577	GH109.hmm	6.1e-20	1	120	37	148		0.944444444444444
2595259593	GH109.hmm	2.7e-11	9	120	48	152		0.880952380952381
2595259594	GH109.hmm	5.7e-13	5	123	9	120		0.936507936507937
2595259599	GH109.hmm	7.2e-22	2	126	6	120		0.984126984126984
2595259603	GT9.hmm	7.9e-36	7	216	131	393		0.928888888888889
2595259612	CE12.hmm	3.9e-62	1	210	196	392		0.995238095238095
2595259613	GH2.hmm	9e-119	20	466	23	561		0.593085106382979
2595259614	GH28.hmm	6.9e-69	7	322	74	460		0.969230769230769
2595259616	GH28.hmm	2.3e-64	10	312	54	373		0.929230769230769
2595259617	GH106.hmm	8.3e-245	4	823	40	936		0.993932038834951
2595259618	GH92.hmm	2e-112	2	468	245	696		0.94908350305499
2595259620	GH2.hmm	7e-101	21	489	25	608		0.622340425531915
2595259629	PL5.hmm	2.6e-07	70	276	108	331		0.649842271293375
2595259634	GH109.hmm	4e-10	24	125	32	124		0.801587301587302
2595259636	GH2.hmm	2.8e-78	27	404	36	512		0.501329787234043
2595259645	GH140.hmm	9.4e-12	16	274	131	383		0.62621359223301
2595259714	GT2.hmm	3.3e-12	2	166	103	284		0.976190476190476
2595259720	AA7.hmm	6.5e-14	12	154	39	184		0.310043668122271
2595259724	AA3.hmm	6.8e-51	87	396	3	549		0.5
2595259739	CE12.hmm	1.5e-72	1	210	30	240		0.995238095238095
2595259744	PL12.hmm	6.5e-10	3	98	46	140		0.688405797101449
2595259745	GH109.hmm	2.1e-13	2	116	62	166		0.904761904761905
2595259746	CBM66.hmm	3.7e-12	3	155	59	232		0.980645161290323
2595259751	CE10.hmm	4.9e-10	74	314	459	690		0.703812316715543
2595259756	CBM32.hmm	3.2e-13	35	122	792	882		0.701612903225806
2595259759	GH2.hmm	7.2e-98	26	442	36	525		0.553191489361702
2595259760	GH29.hmm	1e-100	23	346	32	403		0.933526011560694
2595259762	GH109.hmm	2.5e-18	3	120	55	165		0.928571428571429
2595259763	GH109.hmm	1.9e-16	1	98	37	126		0.76984126984127
2595259770	GH77.hmm	1.8e-125	149	486	3	339		0.682186234817814
2595259785	GT28.hmm	3.7e-39	3	148	170	320		0.923566878980892
2595259794	CBM48.hmm	3.5e-15	2	72	219	313		0.921052631578947
2595259794	GH13_11.hmm	4.3e-46	12	345	379	667		0.96242774566474
2595259800	CBM48.hmm	1.3e-20	2	69	52	137		0.881578947368421
2595259800	GH13_9.hmm	4.3e-122	1	289	210	509		0.989690721649485
2595259804	CE10.hmm	1.2e-46	81	313	1	238		0.680351906158358
2595259804	GH2.hmm	9.1e-108	20	491	271	850		0.626329787234043
2595259839	GT19.hmm	1.8e-86	2	352	20	372		0.988700564971751
2595259840	GH109.hmm	4.1e-07	1	120	6	113		0.944444444444444
2595259850	CE9.hmm	6e-89	50	342	3	301		0.7828418230563
2595259869	GH33.hmm	3.2e-88	14	330	35	374		0.923976608187134
2595259887	GH105.hmm	3.5e-87	12	331	50	359		0.960843373493976
2595259888	GH109.hmm	3.9e-20	2	122	43	166		0.952380952380952
2595259906	GH20.hmm	1.1e-29	14	255	8	256		0.71513353115727
2595259955	CE3.hmm	4e-13	54	188	213	358		0.690721649484536
2595259965	GH92.hmm	2.2e-146	6	486	251	742		0.977596741344195
2595259968	CBM67.hmm	4.3e-33	1	168	61	228		0.948863636363636
2595259968	GH78.hmm	3.4e-74	83	504	325	747		0.83531746031746
